一级评论;实际爬取到的二级评论内容;单条评论情绪值;一级评论平均情绪值
AI写出来的，给AI看，凑DAU，AI刷流量，卖给AI投放;闭环了;0.14612565721681858
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复REDSTONE010你说的怕不是用的词典翻译吧，ai翻译现在用最多的是会议时做同传字幕，准确率和速度都非常高。;-0.09300670063345895
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;朋友，我问问你，如果你不把AI当做辅助工具，就算你天天骂，算你纠集上亿人跟你一起骂，那科技发展的脚步不会停止。不把AI当做辅助工具，那就淘汰呗有什么好说的，谁也阻止不了技术发展。;0.9764607508473617
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;三分有理六分荒谬一分无聊;-0.963647002801473
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复317奇妙游戏理解错的是资本侵权喂shi而不是技术，光骂技术没用只能通过抵制技术来抵制资本“这根本不是人类科技上限的突破，而是那百分之二的人道德下限的突破”;0.9999343115364885
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复双生鸑鷟？但是AI没人喂图就寄，你相机还能没风景拍？辣眼睛;-0.7441504743956064
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;可是这种科技早就有了这次并不是技术上的突破而是道德上的突破;0.9967796107307396
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复是霖铃a雀石支持;-0.903978738603255
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;底层画师真的活该淘汰;0.51505189667191
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复REDSTONE010价格早就该压低了;-0.699771855608136
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复魂君x燃soul那你学过吗？没别的意思，我只是单纯好奇你学的体系是怎样的;0.9983446132336675
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复317奇妙游戏理解很难的，从ai训练方面，ai不会知道自己训练的画有没有授权。从发布ai绘图这方面，也很难界定有无侵权和吸收。除非小画家口中的“画风抄袭”真立法了。不过这也会导致真人画师更难生存;0.994661647118045
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;你不懂这样子就没人愿意学习画画了那他们人类永远不会进步，就到处画画，就是啊，这东西居然人类能画出来，那就真的搞笑;0.9356472264944866
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;照你这么说，最后它蚕食掉的只是传统画师这个职业而不会影响到绘画这个行业。你自己都说了，ai是没有人类那样的创新性的，那么ai绘图最后只是取代努力型人才，它不可能取代真正有天赋有才能的画师。;0.9968225669753819
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;嗯，不过商用稿，其实我觉得他大概就会被取代的原因是因为并没有需要付出那么多的感情，这也代表了画师这个行业确实会没落，但不过应该也会慢慢适应而催生出一些新的行业，只是现在我们现在所不知道的而已。;0.9993171570749986
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;回复317奇妙游戏理解其实这种东西的话，发展是必然的，就是说肯定会被取代一些东西，有一些行业注定是要被取代的，之后呢这个行业被取代之后，再催生出一些新的行业，只不过我们现在不知道，后续的话，时间会慢慢告诉我们答案。（不喜勿喷个人见解只具有参考意义）;0.9994992182976679
第一，看到有些人说为什么要拒绝它，它明明可以变成很好的画师辅助工具，不努力适应不去学习活该被它取代。这样说吧，这个东西并不是为了成为辅助工具而诞生的，他不是整理参考的，不是帮你拉透视的，不是帮你贴素材的，不是方便你整理思路的，不是帮你模拟光源的，不是帮你寻找灵感的，它是为了一步成图取代画师的。那些热爱绘画的大佬根本不屑用，普通人生成图片不会调整（以后会进化到不用调整就是完美成图），它的进步靠什么呢？靠吞噬你现在可能看不起的那些”曾经或者现在仍在用努力和天赋跟上时代脚步，十年磨一剑，不走捷径“的笨拙的画师们的心血，它不会为此付出任何版权费用。没有人在拒绝它，是它正在可预见的蚕食掉这个行业，而且速度只会越来越快。有的人说不要危言耸听，真正的有创意画工好的画师根本不担心这些，都是些底层画师在跳脚，但是这是基于现在的成图而言的，而几个月前很少人能预测到它的进步会如此巨大，几个月后的它同样是难以预测的。你再能画，你能一秒练习和同步消化吸收成千上万张不同类型的图吗？你再有创意，能保证时时刻刻每分每秒都在吸收最前沿信息的它不会有一天超越你吗？你看过和这个类似的设计（AB），你知道这么设计这么应用能出效果然后你应用在自己的设计中（AC，AD），看上去就是原创设计而且完全不涉及抄袭，你能做到，终有一天它也能做到而且比你快得多躬耕苦练多少载，磨练审美为修图，没有真心喜欢画画的提高审美画技是为了变成AI修图师第二，创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤转;原因很简单没有真正的大画师存在，ai绘画这个行业也会停滞发展。你说的第二条其实很片面，行业的健康生态发展只是对于努力型人才来说的必要环境，ai绘图确实会对这些人的生态环境产生毁灭性打击。但是创新型人才不会受到太大影响的，因为创新型人才才是行业生态发展的根源和根本，没有它们这个行业基本可以宣告死亡了，因为促进行业发展的人已经消失了它没有发展下去的必要养分了。是，你说的“创新型人才根本支撑不起一个行业的健康生态，努力型人才才是大多数，才是创新型人才赖以生存的土壤”确实没有问题，但是拿一颗树来举例一棵参天大树最初是由一个种子在土壤里生长出来的，然后有了树根，再然后长成小树，然后慢慢成长成为参天大树。而在漫长的生长岁月里曾经支撑着他茂密生长的许许多多的枝叶也会从树干上枯萎凋零，然后枝叶落入土壤为树的生长增添养料。在这里面，“种子”是一个行业产生的动机，然后从动机里面诞生出行业最初的人才就是“树根”，他们为行业的持续发展打下基础。而支撑着行业持续发展的创新型人才是“树干”，他们是行业生长的高度和基础，不论过去多少“春夏秋冬”他们始终存在。最后让行业发展繁茂的努力型人才是“枝叶”，他们在整个生态过程中的作用是为行业贡献内容，然后促进人才和市场的更替，这些人在“秋冬季节”来临的时候往往是死的最快的，到了“冬季”就更剩不下什么，只剩下创新型人才的“树干”在“寒冬”中矗立着，为了树的生长等待着“春天”的来临。而ai绘图是什么呢？ai绘图就是代替那些努力型人才的“常青树枝叶”，他们能比创新型人才产出更多内容且不会受到行业寒冬的影响死亡。在整个生态中“树干”因为“枝叶”被“常青树枝叶”代替而被吸走了更多的养分导致变细变窄，但是因为“砍伐者”也就是为行业内容贡献金钱让行业存活下去的受众群体们的需求，“守林人”为了从行业中获取利益而存在的背后的资本支持会一直维系着“树干”的生存，“树干”们并不会受到太多影响，“常青树枝叶”ai绘图也一直在为行业产生内容，甚至不用枯萎落入土壤就能为整棵树的生长贡献养料，这也是“守林人”们最喜欢的东西，最后只需要为过分生长的“常青树枝叶”修剪规整就可以了。整个行业大树依旧在不断发展壮大，最后只有努力型人才“枝叶”被取代了;1.0
